API10,Continous Injected (bbl),Cyclic Injected (bbl),Days Well Injected,Days Well Produced,Field Name,Gas Produced (Mcf),Latitude,Lease Name,Longitude,Month,Oil Produced (bbl),Operator Name,Pool Code,Range,Section,Spud,Total Steam Injected (bbl),Township,Water Injected (bbl),Water Produced (bbl),Well,Well Type Inj,Well Type Prod
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1983-07-01,32.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,154.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1983-06-01,72.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,148.0,158,,OG
0401900021,,,,29.0,Coalinga,0.0,36.148360186,,-120.4023592,1983-05-01,180.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,109.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1983-04-01,108.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,124.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1983-03-01,68.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,154.0,158,,OG
0401900021,,,,28.0,Coalinga,0.0,36.148360186,,-120.4023592,1983-02-01,92.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,148.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1983-01-01,34.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,95.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1982-12-01,35.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,109.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1982-11-01,52.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,144.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1982-10-01,44.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,118.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1982-09-01,42.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,105.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1982-08-01,21.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,202.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1982-07-01,20.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,218.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1982-06-01,16.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,203.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1982-05-01,42.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,161.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1982-04-01,39.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,172.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1982-03-01,67.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,220.0,158,,OG
0401900021,,,,28.0,Coalinga,0.0,36.148360186,,-120.4023592,1982-02-01,83.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,194.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1982-01-01,99.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,173.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1981-12-01,80.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,290.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1981-11-01,55.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,247.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1981-10-01,78.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,171.0,158,,OG
0401900021,,,,30.0,Coalinga,0.0,36.148360186,,-120.4023592,1981-09-01,44.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,81.0,158,,OG
0401900021,,,,31.0,Coalinga,0.0,36.148360186,,-120.4023592,1981-08-01,65.0,Chevron U.S.A. Inc.,05,14E,36,1977-03-01,,20S,,138.0,158,,OG
